Screener Defender,Season,Picks,Picks Per 100 Possessions,Possessions,Points Per Chance,Possessions (Total),SSI Player ID
Derrick Favors,2018-19,32,0.848,27,1.000,3775,ff4036a1-89ef-11e6-a631-a45e60e298d3
Boris Diaw,2016-17,32,1.143,29,0.862,2800,ff42afb5-89ef-11e6-954e-a45e60e298d3
Salah Mejri,2017-18,32,2.270,32,1.031,1410,ff41be94-89ef-11e6-9db7-a45e60e298d3
Isaiah Hartenstein,2019-20,32,5.594,31,1.097,572,370d6957-0b6e-490c-a4c0-73650617fd7b
DeMarcus Cousins,2017-18,32,0.932,29,0.931,3433,ff41c6d1-89ef-11e6-a1ca-a45e60e298d3
Tim Duncan,2014-15,32,0.669,32,0.750,4782,ff42a05c-89ef-11e6-a675-a45e60e298d3
Thaddeus Young,2015-16,32,0.677,31,0.871,4726,ff42dffd-89ef-11e6-a58a-a45e60e298d3
Al Horford,2014-15,32,0.580,25,0.680,5513,ff427c2e-89ef-11e6-8d2a-a45e60e298d3
Greg Monroe,2017-18,32,1.415,31,0.935,2261,ff4279b8-89ef-11e6-9faa-a45e60e298d3
Nick Richards,2021-22,32,4.233,30,1.133,756,9cce104a-6c64-49e6-80d0-7e513a5f1a0d
Steven Adams,2021-22,32,0.744,29,1.034,4301,ff420623-89ef-11e6-9b37-a45e60e298d3
Ed Davis,2017-18,32,1.113,30,0.967,2876,ff41853a-89ef-11e6-9ab7-a45e60e298d3
Jared Sullinger,2015-16,32,0.801,29,0.897,3996,ff424e40-89ef-11e6-b8eb-a45e60e298d3
Nemanja Bjelica,2019-20,32,0.789,29,0.759,4058,ff4248a8-89ef-11e6-9a62-a45e60e298d3
Kevin Durant,2018-19,32,0.484,30,0.900,6612,ff42cfdc-89ef-11e6-8347-a45e60e298d3
Rudy Gobert,2016-17,32,0.569,31,1.000,5628,ff42a142-89ef-11e6-8c3b-a45e60e298d3
Blake Griffin,2015-16,32,1.239,27,1.074,2583,ff41ff8a-89ef-11e6-95d3-a45e60e298d3
Kenneth Faried,2014-15,32,0.775,30,1.033,4130,ff413559-89ef-11e6-9991-a45e60e298d3
Robert Williams III,2020-21,32,1.516,30,1.133,2111,79b83f96-5723-4219-b521-57de6111ee97
Harrison Barnes,2015-16,32,0.567,29,0.828,5644,ff42689e-89ef-11e6-ba3e-a45e60e298d3
Rudy Gay,2021-22,31,1.470,29,1.345,2109,ff4039fa-89ef-11e6-bd79-a45e60e298d3
Cristiano Felicio,2016-17,31,1.400,30,1.067,2215,ff410d63-89ef-11e6-9df8-a45e60e298d3
Mason Plumlee,2015-16,31,0.646,29,1.034,4799,ff42c76e-89ef-11e6-a19d-a45e60e298d3
Joakim Noah,2014-15,31,0.663,29,1.034,4676,ff42bcf5-89ef-11e6-afa7-a45e60e298d3
Amir Johnson,2018-19,31,2.670,28,0.786,1161,ff4157f5-89ef-11e6-be80-a45e60e298d3
Jabari Parker,2018-19,31,0.863,28,1.000,3592,ff428c78-89ef-11e6-a777-a45e60e298d3
Mirza Teletovic,2015-16,31,0.896,27,0.889,3458,ff4276cc-89ef-11e6-bd72-a45e60e298d3
Ersan Ilyasova,2014-15,31,1.095,29,0.897,2831,ff415e54-89ef-11e6-b695-a45e60e298d3
Terrence Jones,2016-17,31,1.203,31,0.935,2577,ff4141c5-89ef-11e6-bcb1-a45e60e298d3
Karl-Anthony Towns,2020-21,31,0.880,30,0.767,3522,ff417a73-89ef-11e6-a33e-a45e60e298d3
Maxi Kleber,2020-21,31,1.006,29,1.172,3082,d6b3074b-83cc-4284-a649-8c9459d88626
Ersan Ilyasova,2018-19,31,0.975,27,0.724,3178,ff415e54-89ef-11e6-b695-a45e60e298d3
Kevin Garnett,2013-14,31,1.282,28,0.857,2418,ff4117d1-89ef-11e6-8bd5-a45e60e298d3
Harrison Barnes,2016-17,31,0.590,30,1.200,5257,ff42689e-89ef-11e6-ba3e-a45e60e298d3
Anthony Davis,2013-14,31,0.692,27,0.481,4481,ff41df59-89ef-11e6-810a-a45e60e298d3
Zaza Pachulia,2015-16,30,0.739,29,1.000,4057,ff403f19-89ef-11e6-8e8d-a45e60e298d3
Jusuf Nurkic,2021-22,30,0.942,25,0.885,3185,ff42622b-89ef-11e6-9088-a45e60e298d3
Marvin Bagley III,2019-20,30,4.380,29,1.241,685,4741eab0-ea4a-4b05-be5b-1739cb2610bd
Taj Gibson,2014-15,30,0.802,28,1.250,3742,ff42877a-89ef-11e6-a6cd-a45e60e298d3
David West,2015-16,30,0.978,27,1.259,3069,ff42cc75-89ef-11e6-a9c8-a45e60e298d3
Michael Kidd-Gilchrist,2018-19,30,1.235,26,0.923,2430,ff41b6a6-89ef-11e6-9792-a45e60e298d3
Paul Reed,2021-22,30,3.440,28,1.179,872,1736561c-d0c5-41ac-bd1c-1a28454ddb79
Taj Gibson,2017-18,30,0.531,29,0.655,5647,ff42877a-89ef-11e6-a6cd-a45e60e298d3
Zach Randolph,2016-17,30,0.816,27,0.704,3677,ff423145-89ef-11e6-8a8a-a45e60e298d3
Chris Andersen,2013-14,30,0.959,26,0.962,3127,ff419e1e-89ef-11e6-b934-a45e60e298d3
Rondae Hollis-Jefferson,2019-20,30,1.243,26,1.577,2414,ff41713d-89ef-11e6-b300-a45e60e298d3
P.J. Washington,2019-20,30,0.872,29,0.759,3441,4f137dfc-e973-4510-a032-ddadc67299bc
Joakim Noah,2018-19,30,2.123,27,0.444,1413,ff42bcf5-89ef-11e6-afa7-a45e60e298d3
Nerlens Noel,2019-20,30,1.209,28,0.821,2482,ff41260a-89ef-11e6-a369-a45e60e298d3
Karl-Anthony Towns,2016-17,29,0.489,27,0.556,5930,ff417a73-89ef-11e6-a33e-a45e60e298d3
Festus Ezeli,2015-16,29,1.450,26,0.889,2000,ff41ab21-89ef-11e6-b0b1-a45e60e298d3
Al-Farouq Aminu,2018-19,29,0.522,28,0.500,5556,ff41c24a-89ef-11e6-9d40-a45e60e298d3
Harry Giles III,2019-20,29,2.086,29,1.138,1390,4dc725ee-6e90-4de6-9b28-6e6e1089a133
Ryan Anderson,2015-16,29,0.719,29,0.724,4035,ff418d17-89ef-11e6-95e4-a45e60e298d3
Kevin Seraphin,2014-15,29,1.180,28,0.607,2458,ff419645-89ef-11e6-9aa0-a45e60e298d3
Taj Gibson,2016-17,29,0.693,27,0.815,4184,ff42877a-89ef-11e6-a6cd-a45e60e298d3
Mike Muscala,2016-17,29,1.103,24,0.808,2629,ff421b63-89ef-11e6-8715-a45e60e298d3
Mirza Teletovic,2013-14,29,0.981,24,1.250,2956,ff4276cc-89ef-11e6-bd72-a45e60e298d3
Spencer Hawes,2013-14,29,0.591,25,1.120,4910,ff412eca-89ef-11e6-8c22-a45e60e298d3
Derrick Favors,2016-17,29,1.091,25,0.920,2658,ff4036a1-89ef-11e6-a631-a45e60e298d3
Jusuf Nurkic,2020-21,29,1.327,27,1.222,2186,ff42622b-89ef-11e6-9088-a45e60e298d3
Kevin Love,2019-20,29,0.801,26,1.077,3622,ff42aecf-89ef-11e6-8cb8-a45e60e298d3
Kevon Looney,2016-17,29,3.176,27,0.815,913,ff4170c2-89ef-11e6-83e1-a45e60e298d3
Timofey Mozgov,2015-16,29,1.074,26,0.885,2699,ff41d8a1-89ef-11e6-a2c8-a45e60e298d3
Drew Eubanks,2020-21,29,1.845,26,0.769,1572,e89c6a2b-0008-4b5b-8298-527871bafc2f
Isaiah Roby,2021-22,29,1.476,25,1.160,1965,19602b62-cfbe-4d35-81f5-bc244327960e
Jahlil Okafor,2018-19,29,1.471,26,1.000,1971,ff427168-89ef-11e6-9b14-a45e60e298d3
Jerami Grant,2014-15,29,1.051,27,0.889,2758,ff41d0d1-89ef-11e6-aad4-a45e60e298d3
Jeremiah Robinson-Earl,2021-22,29,1.312,28,1.214,2211,1a9ac6bd-8b02-4fe8-8096-c435a2a90100
Kenyon Martin Jr.,2020-21,29,1.291,29,0.828,2246,8860be0b-73fe-4c90-abc6-0ef3bb765bd0
DeAndre Jordan,2019-20,29,1.119,28,0.536,2592,ff401ff8-89ef-11e6-99ab-a45e60e298d3
Derrick Favors,2015-16,28,0.752,27,0.926,3722,ff4036a1-89ef-11e6-a631-a45e60e298d3
Jaylen Brown,2019-20,28,0.529,26,1.154,5289,a6904c1c-0dc5-41c8-a618-b3a276131726
Ersan Ilyasova,2017-18,28,0.722,27,0.926,3880,ff415e54-89ef-11e6-b695-a45e60e298d3
Steven Adams,2019-20,28,0.726,24,1.167,3858,ff420623-89ef-11e6-9b37-a45e60e298d3
James Johnson,2021-22,28,1.162,26,1.115,2410,ff42429c-89ef-11e6-ba59-a45e60e298d3
Robin Lopez,2015-16,28,0.659,27,1.370,4249,ff425eb3-89ef-11e6-9fb5-a45e60e298d3
Jusuf Nurkic,2015-16,28,2.595,25,0.880,1079,ff42622b-89ef-11e6-9088-a45e60e298d3
Al Horford,2013-14,28,1.540,24,0.625,1818,ff427c2e-89ef-11e6-8d2a-a45e60e298d3
Kevin Durant,2021-22,28,0.596,28,0.786,4699,ff42cfdc-89ef-11e6-8347-a45e60e298d3
Brook Lopez,2019-20,28,0.615,28,0.929,4554,ff423f0c-89ef-11e6-99c1-a45e60e298d3
Dewayne Dedmon,2019-20,28,1.774,28,1.429,1578,ff41de23-89ef-11e6-a0fc-a45e60e298d3
Rui Hachimura,2020-21,28,0.643,26,1.370,4356,19a6d456-3151-4f63-a78c-47054b5f82ca
Naz Reid,2020-21,28,0.989,26,0.923,2830,6c971d53-3cd2-452e-af3e-bef339ad3929
John Collins,2018-19,28,0.715,27,1.148,3916,b4c77ef1-d34b-4911-9114-1f7e0f3aca68
Greg Monroe,2015-16,28,0.619,27,0.815,4525,ff4279b8-89ef-11e6-9faa-a45e60e298d3
David Lee,2014-15,28,1.379,25,0.654,2030,ff41bc0a-89ef-11e6-8b1d-a45e60e298d3
Hassan Whiteside,2019-20,28,0.641,26,1.308,4370,ff425d2b-89ef-11e6-8e2c-a45e60e298d3
Ersan Ilyasova,2016-17,28,0.613,25,0.880,4564,ff415e54-89ef-11e6-b695-a45e60e298d3
Giannis Antetokounmpo,2018-19,28,0.458,26,1.231,6110,ff423b75-89ef-11e6-a507-a45e60e298d3
Carmelo Anthony,2013-14,28,0.514,24,0.917,5450,ff41a705-89ef-11e6-8b57-a45e60e298d3
Aron Baynes,2014-15,28,1.218,26,0.885,2298,ff413e73-89ef-11e6-a5df-a45e60e298d3
Dirk Nowitzki,2013-14,28,0.512,25,1.040,5464,ff411411-89ef-11e6-8f83-a45e60e298d3
Juan Toscano-Anderson,2020-21,28,1.138,26,1.038,2461,8f30d857-98df-476f-a924-f6720f29d3be
Keldon Johnson,2021-22,28,0.555,26,0.577,5045,1113b0e3-8f6c-49d7-9832-758d2dc8737a
Giannis Antetokounmpo,2016-17,28,0.468,25,0.840,5982,ff423b75-89ef-11e6-a507-a45e60e298d3
DeMarcus Cousins,2014-15,28,0.701,27,0.852,3995,ff41c6d1-89ef-11e6-a1ca-a45e60e298d3
Marcin Gortat,2014-15,28,0.518,26,0.538,5401,ff4206b0-89ef-11e6-a91d-a45e60e298d3
Jarrett Allen,2018-19,28,0.603,27,1.000,4647,330616b8-1619-4685-93e8-26ce79ee94df
Kendrick Perkins,2014-15,28,1.218,28,0.929,2298,ff427f26-89ef-11e6-949e-a45e60e298d3
O.G. Anunoby,2020-21,27,0.925,25,0.720,2920,4603eded-4510-46ea-bd45-33456d037024
Juan Toscano-Anderson,2021-22,27,1.282,26,1.115,2106,8f30d857-98df-476f-a924-f6720f29d3be
Timofey Mozgov,2016-17,27,1.216,24,0.958,2220,ff41d8a1-89ef-11e6-a2c8-a45e60e298d3
Danuel House Jr.,2019-20,27,0.581,26,0.885,4650,5f053600-9d58-4d87-aaa5-1117ac33da25
O.G. Anunoby,2021-22,27,0.705,23,1.174,3832,4603eded-4510-46ea-bd45-33456d037024
Rudy Gobert,2015-16,27,0.746,26,0.615,3621,ff42a142-89ef-11e6-8c3b-a45e60e298d3
Tristan Thompson,2021-22,27,1.435,25,1.080,1881,ff41f1fa-89ef-11e6-a048-a45e60e298d3
Pau Gasol,2014-15,27,0.466,26,0.654,5792,ff4292c5-89ef-11e6-9469-a45e60e298d3
Tony Bradley,2019-20,27,1.853,26,0.852,1457,dc94048f-3eaf-4759-87fb-dae2b3a672b2
Wendell Carter Jr.,2019-20,27,1.042,26,1.115,2590,d0c66dcc-5165-458c-a443-ebe8ee6da4b3
Marc Gasol,2020-21,27,1.236,26,0.846,2184,ff420730-89ef-11e6-bafd-a45e60e298d3
Amir Johnson,2015-16,27,0.699,25,0.960,3860,ff4157f5-89ef-11e6-be80-a45e60e298d3
Jerami Grant,2021-22,27,0.893,27,0.741,3022,ff41d0d1-89ef-11e6-aad4-a45e60e298d3
Cole Aldrich,2015-16,27,1.575,25,0.680,1714,ff424c42-89ef-11e6-abc4-a45e60e298d3
Chris Boucher,2019-20,27,1.506,24,1.375,1793,ee397b51-3454-43fb-86a7-fef6aca86633
Jock Landale,2021-22,27,2.204,25,1.120,1225,06cf76b8-adfe-4202-842a-59cc71219254
Kevon Looney,2019-20,27,5.047,24,0.500,535,ff4170c2-89ef-11e6-83e1-a45e60e298d3
Kosta Koufos,2018-19,27,2.495,26,0.846,1082,ff41fdee-89ef-11e6-855b-a45e60e298d3
Thaddeus Young,2018-19,26,0.495,24,0.625,5251,ff42dffd-89ef-11e6-a58a-a45e60e298d3
Rudy Gay,2019-20,26,0.864,26,0.731,3010,ff4039fa-89ef-11e6-bd79-a45e60e298d3
Jabari Parker,2015-16,26,0.550,24,0.667,4730,ff428c78-89ef-11e6-a777-a45e60e298d3
Luka Garza,2021-22,26,3.222,24,0.958,807,5e576d0c-3472-4e73-b783-5054f34dd19f
Kosta Koufos,2015-16,26,0.868,24,1.417,2995,ff41fdee-89ef-11e6-855b-a45e60e298d3
Kevin Durant,2017-18,26,0.407,26,0.615,6384,ff42cfdc-89ef-11e6-8347-a45e60e298d3
Joffrey Lauvergne,2015-16,26,1.263,24,1.375,2059,ff41dce3-89ef-11e6-87b6-a45e60e298d3
Giannis Antetokounmpo,2015-16,26,0.470,23,0.913,5528,ff423b75-89ef-11e6-a507-a45e60e298d3
Trevor Ariza,2020-21,26,1.369,26,0.615,1899,ff41881e-89ef-11e6-ab27-a45e60e298d3
Darrell Arthur,2015-16,26,0.866,25,0.720,3001,ff417a05-89ef-11e6-9246-a45e60e298d3
Pascal Siakam,2020-21,26,0.636,22,0.500,4089,3ebb6711-5a0a-4810-922a-9ac3826ad193
Paul Millsap,2021-22,26,3.403,25,0.640,764,ff415538-89ef-11e6-9b07-a45e60e298d3
Lauri Markkanen,2021-22,26,0.672,24,1.292,3868,1133f87b-a68a-4342-ac9f-440393984814
Kristaps Porzingis,2015-16,26,0.660,25,0.560,3937,ff419e8c-89ef-11e6-826f-a45e60e298d3
Jonathan Kuminga,2021-22,26,0.965,25,1.240,2695,cfe5f84b-0f1f-41a5-b3e5-c45efc48df1c
Kenyon Martin Jr.,2021-22,26,0.756,26,0.731,3440,8860be0b-73fe-4c90-abc6-0ef3bb765bd0
Devonte' Graham,2020-21,26,0.771,25,0.920,3371,9d4a1a78-5c95-4e88-be28-acf5f55c35cd
Jonah Bolden,2018-19,26,1.716,23,1.043,1515,e980dacc-45d0-4506-9abc-8d572cafe0ae
Jonas Valanciunas,2021-22,26,0.532,19,0.789,4890,ff429666-89ef-11e6-a005-a45e60e298d3
Marreese Speights,2015-16,26,1.261,25,0.960,2062,ff42334c-89ef-11e6-86f9-a45e60e298d3
Stanley Johnson,2020-21,26,1.246,26,0.808,2087,ff428a2b-89ef-11e6-9208-a45e60e298d3
Jahlil Okafor,2016-17,26,1.160,25,1.280,2242,ff427168-89ef-11e6-9b14-a45e60e298d3
Mitchell Robinson,2020-21,25,1.490,24,0.875,1678,1df5e769-640e-4589-b879-cd4e2885eaf1
Robin Lopez,2020-21,25,0.819,23,1.304,3053,ff425eb3-89ef-11e6-9fb5-a45e60e298d3
Miles Bridges,2018-19,25,0.718,23,0.478,3482,b9a042ea-bb42-499a-af74-746d6f8c029a
James Harden,2017-18,25,0.399,23,0.696,6263,ff42a0d4-89ef-11e6-9944-a45e60e298d3
Jalen McDaniels,2020-21,25,1.348,23,1.130,1854,53156560-bf91-4362-8557-db97bc470659
Pascal Siakam,2017-18,25,0.680,22,0.682,3674,3ebb6711-5a0a-4810-922a-9ac3826ad193
Cody Martin,2021-22,25,0.647,22,0.364,3864,0000b397-3cf4-4dd4-a910-000000000131
Dewayne Dedmon,2021-22,25,1.044,24,0.500,2395,ff41de23-89ef-11e6-a0fc-a45e60e298d3
Lauri Markkanen,2019-20,25,0.809,24,1.125,3091,1133f87b-a68a-4342-ac9f-440393984814
Darrell Arthur,2016-17,25,1.949,23,0.739,1283,ff417a05-89ef-11e6-9246-a45e60e298d3
Marcus Morris Sr.,2017-18,25,0.648,24,0.625,3858,ff429d26-89ef-11e6-a6f3-a45e60e298d3
Brandan Wright,2014-15,25,0.876,25,0.920,2855,ff428868-89ef-11e6-acd6-a45e60e298d3
Jerami Grant,2019-20,25,0.490,24,0.667,5106,ff41d0d1-89ef-11e6-aad4-a45e60e298d3
Gorgui Dieng,2019-20,25,1.066,25,1.000,2345,ff42d4e6-89ef-11e6-b14e-a45e60e298d3
Nerlens Noel,2016-17,25,1.198,22,1.227,2087,ff41260a-89ef-11e6-a369-a45e60e298d3
Onyeka Okongwu,2020-21,25,1.598,24,0.833,1564,33d4de56-c864-4043-857f-8cd9a2074698
Trey Lyles,2017-18,25,0.923,24,0.417,2710,ff42e242-89ef-11e6-a829-a45e60e298d3
Rudy Gobert,2019-20,25,0.475,25,0.840,5268,ff42a142-89ef-11e6-8c3b-a45e60e298d3
Justise Winslow,2021-22,25,1.540,25,0.760,1623,ff42223a-89ef-11e6-a5db-a45e60e298d3
Nikola Mirotic,2017-18,25,0.660,24,0.792,3789,ff429e85-89ef-11e6-a63b-a45e60e298d3
Enes Freedom,2020-21,25,0.685,23,0.696,3651,ff41d597-89ef-11e6-99f9-a45e60e298d3
Paul Millsap,2013-14,25,0.481,24,0.708,5197,ff415538-89ef-11e6-9b07-a45e60e298d3
Semi Ojeleye,2020-21,25,1.274,24,0.958,1962,7596c5b8-17ee-4dc9-808f-58edb17b7f97
Gorgui Dieng,2014-15,25,0.585,23,1.000,4270,ff42d4e6-89ef-11e6-b14e-a45e60e298d3
Amir Johnson,2013-14,25,0.569,23,0.870,4390,ff4157f5-89ef-11e6-be80-a45e60e298d3
Al-Farouq Aminu,2017-18,24,0.566,22,1.227,4244,ff41c24a-89ef-11e6-9d40-a45e60e298d3
Nikola Vucevic,2020-21,24,0.504,23,1.261,4764,ff4220dc-89ef-11e6-83c6-a45e60e298d3
Jusuf Nurkic,2019-20,24,2.516,24,1.333,954,ff42622b-89ef-11e6-9088-a45e60e298d3
Brandan Wright,2013-14,24,1.096,21,0.667,2189,ff428868-89ef-11e6-acd6-a45e60e298d3
Anthony Davis,2014-15,24,0.478,23,0.739,5021,ff41df59-89ef-11e6-810a-a45e60e298d3
Max Strus,2021-22,24,0.580,24,1.167,4135,267de25c-42a5-403a-9fde-0be582ac053b
Dorian Finney-Smith,2021-22,24,0.371,22,1.364,6466,c1976fde-8666-41cb-8965-0b530d931507
Alex Len,2019-20,24,1.167,23,0.826,2057,ff42c0ee-89ef-11e6-b9df-a45e60e298d3
Ian Mahinmi,2018-19,24,2.390,22,1.136,1004,ff4231c5-89ef-11e6-9db4-a45e60e298d3
Ivica Zubac,2017-18,24,2.913,22,0.818,824,4364572d-1c61-49fe-a083-495a2ebe45d5
Dante Cunningham,2016-17,24,0.717,24,1.083,3349,ff42db42-89ef-11e6-9f95-a45e60e298d3
Jae Crowder,2017-18,24,0.496,22,0.727,4841,ff4213a6-89ef-11e6-89ce-a45e60e298d3
Eric Paschall,2019-20,24,0.702,23,1.174,3418,b3952f61-6f6e-4e7c-8c36-98de98e9a1a8
Amar'e Stoudemire,2014-15,24,0.969,23,1.000,2476,ff4145b8-89ef-11e6-88ee-a45e60e298d3
Tim Duncan,2013-14,24,0.430,23,1.000,5586,ff42a05c-89ef-11e6-a675-a45e60e298d3
Derrick Favors,2019-20,24,0.905,23,0.522,2652,ff4036a1-89ef-11e6-a631-a45e60e298d3
Ben Simmons,2017-18,24,0.383,23,0.696,6269,39109a9f-6683-4aab-984e-34e0bbf6309b
Jason Smith,2017-18,24,4.103,22,1.000,585,ff42bb1c-89ef-11e6-91a1-a45e60e298d3
Jared Sullinger,2013-14,24,0.622,22,0.826,3859,ff424e40-89ef-11e6-b8eb-a45e60e298d3
Channing Frye,2015-16,24,0.891,22,0.609,2695,ff402140-89ef-11e6-aa13-a45e60e298d3
Daniel Gafford,2020-21,24,1.182,22,0.864,2031,d43adb9a-00c2-4720-b256-54b9ef1a890e
Luc Mbah a Moute,2014-15,24,0.641,22,1.045,3746,ff411475-89ef-11e6-8b53-a45e60e298d3
Tyler Zeller,2017-18,24,1.082,24,1.125,2218,ff4287f3-89ef-11e6-ad05-a45e60e298d3
Ed Davis,2015-16,24,0.647,21,0.571,3712,ff41853a-89ef-11e6-9ab7-a45e60e298d3
Sam Dekker,2016-17,24,0.802,22,1.227,2991,ff42ce7d-89ef-11e6-b807-a45e60e298d3
Frank Kaminsky,2020-21,24,1.523,22,0.818,1576,ff403042-89ef-11e6-b2e2-a45e60e298d3
James Harden,2021-22,24,0.412,22,0.909,5829,ff42a0d4-89ef-11e6-9944-a45e60e298d3
Jaxson Hayes,2019-20,23,0.975,23,0.913,2359,21156095-81be-4153-84f8-e93977e50b51
Kenyon Martin,2013-14,23,1.988,22,0.636,1157,ff422d82-89ef-11e6-81bb-a45e60e298d3
Marquese Chriss,2017-18,23,0.734,21,1.095,3134,9508237c-85e2-4121-b4da-f11687f79fdf
Chris Andersen,2014-15,23,1.110,22,0.727,2073,ff419e1e-89ef-11e6-b934-a45e60e298d3
Chuma Okeke,2021-22,23,0.638,20,1.250,3604,a52a4f64-adcc-469d-86c4-294511ca90d5
Taj Gibson,2021-22,23,1.241,19,0.526,1854,ff42877a-89ef-11e6-a6cd-a45e60e298d3
Aron Baynes,2016-17,23,1.003,20,1.000,2292,ff413e73-89ef-11e6-a5df-a45e60e298d3
Trey Lyles,2018-19,23,1.004,20,0.600,2291,ff42e242-89ef-11e6-a829-a45e60e298d3
Jerami Grant,2015-16,23,0.546,22,0.909,4210,ff41d0d1-89ef-11e6-aad4-a45e60e298d3
Kosta Koufos,2016-17,23,0.835,21,0.905,2756,ff41fdee-89ef-11e6-855b-a45e60e298d3
Wilson Chandler,2016-17,23,0.525,22,0.955,4381,ff41888f-89ef-11e6-8c6e-a45e60e298d3
JaMychal Green,2015-16,23,0.768,22,0.818,2994,ff42e921-89ef-11e6-a705-a45e60e298d3
Kris Humphries,2015-16,23,1.267,20,0.500,1816,ff41b014-89ef-11e6-b808-a45e60e298d3
Brandan Wright,2017-18,23,3.164,22,1.000,727,ff428868-89ef-11e6-acd6-a45e60e298d3
John Henson,2019-20,23,1.885,21,0.857,1220,ff429917-89ef-11e6-97c2-a45e60e298d3
Greg Monroe,2013-14,23,0.445,20,1.300,5171,ff4279b8-89ef-11e6-9faa-a45e60e298d3
Chris Bosh,2015-16,23,0.678,23,0.696,3394,ff41dff8-89ef-11e6-a60d-a45e60e298d3
Marcin Gortat,2013-14,23,0.403,18,1.056,5706,ff4206b0-89ef-11e6-a91d-a45e60e298d3
Chris Boucher,2021-22,23,0.638,20,0.550,3606,ee397b51-3454-43fb-86a7-fef6aca86633
LeBron James,2016-17,23,0.328,21,0.762,7019,ff41e9f0-89ef-11e6-87b7-a45e60e298d3
Samuel Dalembert,2013-14,22,0.663,21,1.190,3317,ff423f8f-89ef-11e6-92d9-a45e60e298d3
Jakob Poeltl,2019-20,22,0.900,19,0.947,2444,ca6b7e96-9060-4d5a-8bef-1a8b6ab230ec
Kawhi Leonard,2020-21,22,0.503,22,1.045,4376,ff427a33-89ef-11e6-ab99-a45e60e298d3
Gabe Vincent,2021-22,22,0.556,22,1.045,3956,82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b
Domantas Sabonis,2019-20,22,0.505,19,0.579,4354,800c3b36-c941-4605-ae99-9ce2b60edbdf
Boban Marjanovic,2015-16,22,2.111,20,1.100,1042,ff421770-89ef-11e6-b651-a45e60e298d3
Kelly Oubre Jr.,2021-22,22,0.525,20,0.600,4194,ff425a5c-89ef-11e6-85ff-a45e60e298d3
Omer Asik,2013-14,22,0.977,22,1.273,2251,ff41a7d7-89ef-11e6-a4f9-a45e60e298d3
Harrison Barnes,2020-21,22,0.505,21,1.571,4359,ff42689e-89ef-11e6-ba3e-a45e60e298d3
David West,2013-14,22,0.372,19,1.158,5912,ff42cc75-89ef-11e6-a9c8-a45e60e298d3
David Nwaba,2021-22,22,1.724,21,0.619,1276,870be51c-f16f-41bf-8156-49630298686e
Taj Gibson,2015-16,22,0.577,20,1.000,3814,ff42877a-89ef-11e6-a6cd-a45e60e298d3
Darrell Arthur,2014-15,22,1.108,19,1.474,1986,ff417a05-89ef-11e6-9246-a45e60e298d3
Enes Freedom,2014-15,22,0.538,22,1.273,4087,ff41d597-89ef-11e6-99f9-a45e60e298d3
Alex Len,2017-18,22,0.763,20,0.650,2885,ff42c0ee-89ef-11e6-b9df-a45e60e298d3
Mason Plumlee,2014-15,22,0.643,19,0.895,3421,ff42c76e-89ef-11e6-a19d-a45e60e298d3
Jaxson Hayes,2020-21,22,1.087,21,1.286,2024,21156095-81be-4153-84f8-e93977e50b51
Boris Diaw,2015-16,22,0.725,18,1.111,3035,ff42afb5-89ef-11e6-954e-a45e60e298d3
Rudy Gobert,2017-18,22,0.510,21,0.571,4317,ff42a142-89ef-11e6-8c3b-a45e60e298d3
Willie Reed,2017-18,22,2.529,22,0.955,870,ff42edbd-89ef-11e6-b56b-a45e60e298d3
Joe Johnson,2017-18,22,0.884,20,1.050,2489,ff420245-89ef-11e6-a51a-a45e60e298d3
KZ Okpala,2020-21,22,2.458,20,0.850,895,4057e302-9bf9-40b4-8c15-a8fa6d1e3119
Ivica Zubac,2019-20,22,0.648,21,0.857,3395,4364572d-1c61-49fe-a083-495a2ebe45d5
Alex Len,2021-22,22,1.700,21,0.429,1294,ff42c0ee-89ef-11e6-b9df-a45e60e298d3
Marreese Speights,2014-15,22,0.845,21,0.857,2604,ff42334c-89ef-11e6-86f9-a45e60e298d3
Aron Baynes,2018-19,22,1.129,20,0.800,1948,ff413e73-89ef-11e6-a5df-a45e60e298d3
Udonis Haslem,2014-15,22,1.183,18,0.389,1860,ff413211-89ef-11e6-8e43-a45e60e298d3
Otto Porter Jr.,2021-22,22,0.621,19,1.000,3542,ff420a7a-89ef-11e6-972c-a45e60e298d3
Andrew Bogut,2014-15,22,0.546,20,0.900,4032,ff421e2b-89ef-11e6-a705-a45e60e298d3
Markieff Morris,2014-15,22,0.430,20,1.100,5114,ff41cb11-89ef-11e6-8285-a45e60e298d3
Dario Saric,2019-20,22,0.657,21,0.619,3350,2012cb09-52c9-4f61-a273-f1b86a12b9ef
Jahlil Okafor,2015-16,22,0.705,21,1.000,3122,ff427168-89ef-11e6-9b14-a45e60e298d3
Gorgui Dieng,2017-18,22,0.780,21,0.810,2821,ff42d4e6-89ef-11e6-b14e-a45e60e298d3
Quincy Acy,2015-16,21,1.173,20,1.350,1791,ff429f6b-89ef-11e6-86ae-a45e60e298d3
Patrick Patterson,2018-19,21,1.160,17,0.882,1811,ff4174a1-89ef-11e6-a875-a45e60e298d3
Oshae Brissett,2020-21,21,1.637,19,1.053,1283,b36f7cd2-9235-46b6-b5f7-c825152e5c58
Oshae Brissett,2021-22,21,0.653,21,1.238,3214,b36f7cd2-9235-46b6-b5f7-c825152e5c58
